x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,avanza
0.4,58.0,2,4,1,48,3,7,1,3.76,23.6,2,2,0.7,21.9,52.0,0,6.0,1
11.3,43.0,3,4,0,39,2,5,3,3.16,16.6,3,1,2.1,6.3,65.0,1,4.0,1
4.0,53.0,3,1,0,37,3,3,3,3.84,79.8,4,1,0.8,13.9,55.0,1,4.0,0
8.5,48.0,3,0,0,22,3,3,2,3.67,3.9,2,2,1.0,2.5,42.0,1,0.0,0
3.0,59.0,3,0,0,29,4,5,0,4.02,90.0,2,2,15.2,41.3,13.0,1,4.0,0
5.2,54.0,4,4,0,32,3,3,0,4.12,68.7,1,0,3.7,15.4,56.0,1,8.0,0
3.7,41.0,3,3,0,27,3,4,0,4.81,17.2,2,1,2.0,1.0,37.0,1,,0
6.6,95.0,3,0,0,37,1,5,0,3.33,35.0,3,0,2.9,25.2,58.0,0,1.0,0
0.4,84.0,3,1,0,52,1,2,0,3.05,95.0,2,2,1.9,38.4,60.0,0,2.0,0
0.3,53.0,3,2,1,49,3,8,1,4.04,61.9,2,3,3.7,4.9,64.0,1,4.0,0
1.4,69.0,4,1,0,37,3,7,1,4.19,60.9,2,2,0.0,9.3,56.0,1,7.0,1
0.9,71.0,5,1,0,42,3,3,2,3.29,65.3,5,2,1.1,50.0,45.0,1,4.0,0
10.3,83.0,3,6,0,28,4,5,2,3.29,46.3,5,3,18.0,7.2,59.0,1,4.0,1
1.2,53.0,3,1,1,48,1,4,0,,16.7,6,0,0.5,13.1,35.0,0,2.0,0
18.6,81.0,2,2,1,22,3,3,3,4.49,15.1,3,1,0.3,7.2,70.0,0,3.0,1
2.1,57.0,3,0,1,43,5,4,2,3.45,68.7,3,2,2.7,1.0,40.0,0,4.0,0
1.0,45.0,3,1,1,39,3,5,0,3.83,88.4,0,2,1.4,8.5,77.0,1,3.0,0
7.8,76.0,4,1,0,28,3,7,0,3.04,30.0,4,2,3.1,21.0,46.0,1,6.0,1
5.4,84.0,3,2,0,33,3,5,0,3.72,50.3,3,3,,1.0,57.0,1,3.0,0
3.4,100.0,2,1,0,25,3,2,2,3.75,99.2,5,1,0.5,7.0,52.0,0,1.0,1
4.1,47.0,3,0,1,25,2,7,1,4.39,25.7,3,2,2.3,20.7,23.0,1,2.0,0
6.4,75.0,3,1,1,22,2,4,0,3.52,39.0,2,3,5.7,5.2,58.0,0,5.0,1
1.3,59.0,3,3,0,42,2,4,1,4.07,36.4,3,3,0.7,45.5,38.0,0,5.0,0
25.0,77.0,3,1,0,46,4,6,2,3.49,3.3,1,0,5.0,5.8,48.0,1,4.0,1
18.4,43.0,3,1,0,22,2,2,1,3.84,51.0,4,1,2.0,18.3,51.0,0,4.0,0
5.3,46.0,1,3,0,52,5,10,1,4.63,20.9,3,2,3.9,3.4,35.0,0,5.0,0
1.1,53.0,3,3,1,35,4,3,0,4.52,12.9,4,0,3.0,4.8,41.0,1,4.0,0
5.7,66.0,4,1,1,38,4,7,1,4.58,71.0,4,3,2.4,15.3,69.0,1,5.0,1
0.4,55.0,3,0,1,22,4,5,1,3.96,76.6,3,2,2.6,1.0,30.0,1,1.0,0
0.2,75.0,3,4,0,47,1,6,1,3.72,88.9,4,0,0.6,1.2,59.0,0,3.0,0
1.5,80.0,3,2,0,37,3,7,1,3.91,93.4,4,1,2.3,3.7,44.0,0,,0
3.1,74.0,3,1,1,45,5,9,0,3.99,86.9,6,2,5.6,3.5,65.0,0,4.0,0
10.1,89.0,3,3,1,46,1,7,0,3.96,12.2,1,1,9.1,1.0,61.0,1,,1
6.5,71.0,3,1,0,47,2,7,1,3.52,22.4,2,2,3.9,42.9,40.0,0,1.0,0
6.8,47.0,4,1,1,29,1,1,0,3.5,12.2,5,3,7.0,4.2,60.0,0,6.0,1
2.8,85.0,4,4,1,33,3,3,1,3.56,35.4,4,1,2.8,15.4,41.0,1,3.0,1
2.1,56.0,3,4,0,29,2,4,0,4.23,12.4,4,3,1.0,6.0,76.0,0,1.0,0
2.3,79.0,2,1,1,43,3,9,1,4.27,65.3,1,2,,50.0,52.0,1,3.0,0
22.0,89.0,2,2,0,38,4,5,1,,71.7,1,3,4.8,1.8,45.0,0,3.0,1
0.2,72.0,2,4,1,45,2,1,3,3.97,16.0,4,1,0.0,5.6,44.0,1,5.0,1
10.1,43.0,3,2,0,45,4,6,3,3.48,62.2,4,2,2.6,6.8,45.0,0,8.0,1
4.3,51.0,2,2,1,22,1,1,1,3.61,2.3,4,2,11.0,15.2,46.0,1,2.0,0
2.9,85.0,3,1,0,47,2,3,1,3.74,43.4,0,0,16.6,8.2,61.0,1,3.0,0
6.5,62.0,4,2,0,44,2,2,3,4.4,28.5,0,2,2.4,16.7,43.0,0,3.0,0
3.3,66.0,3,1,1,32,4,6,2,,99.8,3,3,5.1,22.1,37.0,1,5.0,0
10.3,76.0,4,3,1,38,5,10,3,3.26,92.3,2,0,0.1,4.1,66.0,0,3.0,1
11.5,75.0,3,4,1,34,2,3,3,3.78,14.8,2,2,1.2,19.6,70.0,0,2.0,1
2.7,69.0,3,3,1,41,1,1,3,3.21,91.7,0,3,5.1,8.1,38.0,1,3.0,0
1.6,62.0,3,1,1,32,4,6,1,4.04,41.9,4,2,4.2,1.0,46.0,0,2.0,0
4.5,60.0,3,0,1,39,4,4,0,3.52,57.7,4,1,4.3,4.2,69.0,1,3.0,1
12.2,78.0,3,1,0,36,2,5,0,3.56,53.4,3,2,4.8,19.5,57.0,1,7.0,1
1.2,73.0,3,4,0,31,3,5,2,,72.6,3,2,2.2,5.9,74.0,1,6.0,0
4.9,61.0,3,1,0,37,5,9,2,4.1,33.5,3,0,11.1,1.2,60.0,1,1.0,1
5.0,81.0,4,2,0,59,1,7,1,4.28,7.0,4,1,1.8,12.2,57.0,0,4.0,1
6.6,63.0,3,0,0,29,1,2,1,3.52,41.8,4,2,9.3,22.8,45.0,1,4.0,1
0.7,52.0,2,5,1,33,2,9,2,3.74,54.5,4,2,0.2,1.7,35.0,0,5.0,0
6.3,54.0,3,2,1,29,4,3,1,3.61,55.5,3,1,7.6,9.4,32.0,0,6.0,0
12.0,50.0,3,1,1,30,2,4,2,3.71,79.3,3,3,1.4,2.8,50.0,1,4.0,1
1.0,61.0,3,3,1,42,4,1,2,3.47,4.4,4,2,4.3,4.9,71.0,0,2.0,1
1.4,84.0,3,4,0,41,4,3,1,3.36,98.8,2,1,0.2,6.4,34.0,0,4.0,1
17.8,53.0,3,1,0,35,3,6,0,4.35,99.1,3,2,0.3,1.0,48.0,1,2.0,1
1.0,68.0,4,1,1,44,2,1,3,3.0,9.9,3,2,0.2,5.3,25.0,1,2.0,0
9.6,55.0,3,4,1,42,6,4,0,4.0,34.4,1,2,2.7,4.4,71.0,0,7.0,1
3.4,61.0,3,4,0,34,3,4,3,3.91,59.0,2,1,2.2,13.2,38.0,0,3.0,0
1.4,42.0,2,1,1,22,3,6,3,4.46,37.3,4,2,1.5,25.5,84.0,0,1.0,0
10.2,62.0,4,2,0,42,6,1,2,3.71,48.8,4,1,2.4,1.3,57.0,0,6.0,1
2.9,62.0,4,3,0,37,5,8,2,3.65,32.6,4,2,1.5,7.9,73.0,1,3.0,1
3.6,73.0,2,2,0,35,3,6,1,3.48,71.2,3,2,8.2,3.9,24.0,1,3.0,0
2.2,68.0,3,3,0,31,3,5,3,3.94,36.4,2,2,3.3,50.0,13.0,1,4.0,0
4.5,47.0,3,2,1,42,1,1,1,3.52,43.0,3,2,1.5,18.2,44.0,1,,0
0.9,81.0,4,8,0,38,5,9,2,3.35,57.6,3,1,2.4,1.5,51.0,0,4.0,0
2.5,68.0,3,2,1,33,4,6,0,3.51,96.9,1,2,8.1,5.5,59.0,1,6.0,0
17.4,68.0,2,1,0,24,3,5,3,3.42,64.2,3,0,2.1,1.4,73.0,1,7.0,1
1.5,65.0,4,1,1,45,4,7,3,3.4,9.7,0,1,2.2,18.6,45.0,0,,1
5.3,57.0,2,0,1,40,4,3,2,3.83,31.9,6,3,1.6,8.0,44.0,0,4.0,0
2.0,68.0,4,0,1,37,2,4,1,3.72,42.0,3,0,1.2,12.5,47.0,1,2.0,1
7.4,72.0,3,2,0,22,4,3,0,4.02,74.0,2,2,2.6,10.3,55.0,0,8.0,1
0.7,39.0,3,1,1,35,2,2,1,3.86,44.7,5,3,5.3,2.4,31.0,1,3.0,0
17.5,57.0,2,3,1,33,4,2,2,3.32,65.9,6,3,1.8,1.0,23.0,0,1.0,1
3.0,61.0,2,2,0,29,2,5,2,3.0,83.9,4,3,1.0,24.5,55.0,1,4.0,1
1.3,69.0,3,1,0,42,4,5,2,3.38,10.4,4,3,4.3,1.2,30.0,1,4.0,1
0.4,83.0,3,1,0,41,3,10,3,4.11,76.6,1,1,6.6,18.8,67.0,0,,0
0.9,53.0,2,2,0,39,1,8,1,4.1,74.6,5,1,0.1,2.6,17.0,0,2.0,0
3.7,58.0,2,4,0,44,2,10,3,4.19,82.0,3,0,4.0,23.0,38.0,0,5.0,1
2.1,57.0,2,2,1,26,4,2,1,4.14,95.6,2,1,9.2,10.8,30.0,0,4.0,0
8.8,53.0,3,2,0,31,2,4,0,4.23,31.0,4,2,0.4,6.1,40.0,1,4.0,0
2.8,60.0,3,1,1,36,4,5,2,3.96,42.9,4,1,9.2,12.9,37.0,0,,0
1.4,77.0,2,1,1,29,3,5,3,4.52,26.3,2,1,0.5,3.8,67.0,1,,1
4.8,49.0,3,1,1,42,4,4,1,3.92,32.7,5,2,23.0,6.5,92.0,0,5.0,0
6.1,71.0,2,1,0,30,3,1,1,4.6,33.0,6,0,2.9,20.8,32.0,1,2.0,1
0.9,39.0,4,2,1,47,3,7,3,3.55,87.0,3,0,5.2,1.0,40.0,1,3.0,1
0.9,57.0,4,2,0,27,2,8,3,3.54,6.3,3,3,0.3,3.2,48.0,0,3.0,1
0.2,60.0,3,4,0,54,3,5,3,3.72,20.3,2,2,0.4,16.2,34.0,1,7.0,0
6.7,90.0,4,3,0,53,4,4,1,3.79,61.1,3,1,13.2,15.3,58.0,0,4.0,1
5.5,61.0,4,4,1,34,4,9,2,3.67,76.5,2,2,17.9,2.1,29.0,1,6.0,0
3.2,32.0,4,5,1,45,2,2,3,4.02,69.7,7,1,1.3,48.9,59.0,0,2.0,0
9.3,35.0,3,3,0,31,4,9,2,3.76,4.7,0,1,1.7,13.5,51.0,1,2.0,0
8.2,66.0,3,2,0,44,2,6,1,3.56,45.4,6,0,0.0,5.6,61.0,0,3.0,1
4.4,74.0,3,1,0,33,2,3,2,3.64,18.4,4,1,12.5,5.2,50.0,0,3.0,0
10.1,71.0,3,3,1,23,3,7,1,4.29,98.8,1,0,10.0,8.9,61.0,0,4.0,1
1.2,68.0,3,2,1,22,2,4,0,3.93,99.9,5,1,0.5,1.0,58.0,1,7.0,1
0.6,82.0,2,0,0,33,4,6,0,3.13,5.1,3,2,1.8,15.0,47.0,0,3.0,0
1.6,57.0,3,4,0,38,6,5,2,4.4,66.8,5,2,13.6,1.0,58.0,0,0.0,1
0.3,78.0,3,3,1,47,2,4,1,3.97,81.3,4,1,0.5,12.7,71.0,0,2.0,0
3.8,41.0,3,2,0,35,3,1,3,,32.5,3,1,8.3,19.4,23.0,1,4.0,0
13.8,51.0,3,0,0,44,5,9,1,4.17,69.4,5,2,0.9,28.3,20.0,0,5.0,1
0.2,38.0,4,1,1,31,2,3,1,4.19,18.8,1,3,0.3,1.9,69.0,0,4.0,0
0.7,61.0,3,6,0,32,3,4,3,3.43,12.8,1,3,0.6,16.4,63.0,1,3.0,0
3.0,64.0,3,1,1,44,2,5,2,3.37,92.5,6,1,4.9,49.1,71.0,1,2.0,0
13.6,67.0,3,3,0,22,4,5,1,4.76,64.3,2,3,0.6,1.0,48.0,0,3.0,1
1.9,66.0,3,2,1,35,4,5,3,3.52,81.7,3,1,0.0,1.0,76.0,1,4.0,1
3.5,51.0,2,4,1,31,4,1,2,3.95,53.3,4,2,,2.9,93.0,1,4.0,0
0.2,62.0,4,0,1,47,3,5,2,4.45,15.5,2,3,4.3,2.8,67.0,0,2.0,1
0.8,43.0,3,2,1,30,4,3,3,3.62,37.7,3,1,8.4,4.6,59.0,1,2.0,0
21.6,85.0,2,3,0,40,1,2,0,3.66,88.2,3,1,3.4,30.9,61.0,1,6.0,1
16.8,60.0,4,1,0,43,6,7,1,4.17,1.6,2,1,0.2,13.8,53.0,1,8.0,1
0.0,58.0,2,0,0,22,2,1,3,3.89,20.7,2,3,0.1,1.0,55.0,1,5.0,0
15.2,89.0,3,1,0,34,2,3,1,4.0,25.3,3,3,6.2,8.2,57.0,1,5.0,1
5.1,46.0,1,4,0,31,5,9,3,3.77,26.3,3,0,8.8,25.0,84.0,0,3.0,0
10.1,48.0,2,2,1,44,4,6,0,3.59,9.9,6,2,6.4,9.2,39.0,1,5.0,1
3.0,49.0,2,1,0,41,4,5,1,3.67,84.8,2,0,1.9,2.6,47.0,1,4.0,1
3.6,64.0,2,1,0,33,2,6,1,4.28,16.0,4,3,4.3,36.9,50.0,0,4.0,0
3.4,71.0,3,2,1,26,4,1,2,3.68,83.0,0,3,0.3,4.4,59.0,1,3.0,1
5.5,76.0,4,1,1,44,4,6,0,3.97,35.5,1,2,5.1,5.2,54.0,1,2.0,0
0.8,100.0,3,3,0,34,4,8,0,3.41,45.7,8,3,1.1,5.3,31.0,1,3.0,1
0.2,31.0,4,4,0,22,6,2,3,4.62,46.3,5,2,10.9,6.0,51.0,0,7.0,0
1.8,74.0,3,2,0,22,2,3,3,3.93,71.3,4,0,1.6,14.8,48.0,1,7.0,0
6.1,57.0,3,2,0,39,3,6,1,3.94,73.1,1,3,1.7,4.5,50.0,1,3.0,1
1.1,56.0,2,4,1,24,4,3,1,4.17,64.1,3,0,,7.5,63.0,0,2.0,0
5.6,56.0,3,1,0,52,3,4,1,3.61,77.4,2,1,4.0,3.7,68.0,0,6.0,1
17.5,51.0,3,1,1,27,1,5,3,4.28,0.8,0,1,0.4,8.5,37.0,0,2.0,1
0.5,90.0,3,2,1,35,2,3,2,3.19,50.5,6,2,,35.3,79.0,0,5.0,0
5.6,78.0,4,1,1,36,4,4,3,3.55,52.4,2,0,4.8,4.1,28.0,1,2.0,1
2.9,65.0,3,1,0,28,2,5,3,3.48,23.9,0,2,11.6,20.3,39.0,1,1.0,0
10.1,85.0,3,3,1,22,2,4,2,3.05,55.6,2,0,5.4,3.0,47.0,0,1.0,1
1.0,42.0,4,5,1,37,3,4,1,3.59,46.7,6,2,1.1,1.9,61.0,0,4.0,0
5.9,45.0,3,3,1,28,2,3,1,3.78,47.2,2,2,1.8,1.1,24.0,0,3.0,1
9.1,32.0,3,1,1,36,1,4,3,3.36,11.8,1,3,,46.9,83.0,1,6.0,0
14.5,55.0,3,2,1,34,2,2,2,3.31,43.5,2,1,4.6,10.1,23.0,1,3.0,1
5.7,67.0,3,6,1,37,5,9,3,3.82,76.6,2,3,1.1,8.7,73.0,1,2.0,1
3.4,67.0,2,1,1,49,1,2,3,3.77,41.0,7,1,3.4,1.0,44.0,1,2.0,0
4.8,67.0,3,2,1,30,4,4,1,3.69,48.7,5,2,7.3,7.9,51.0,1,1.0,1
10.2,44.0,3,4,1,31,4,4,1,3.29,96.8,1,2,2.9,13.0,17.0,1,5.0,0
4.2,77.0,3,3,1,22,3,9,2,,87.2,4,1,3.6,6.3,61.0,1,3.0,1
0.2,69.0,2,2,1,33,2,5,0,3.53,92.9,6,0,13.8,1.7,48.0,0,2.0,0
13.4,76.0,4,0,1,39,5,9,1,3.83,7.8,2,1,1.5,3.7,68.0,1,4.0,1
5.8,37.0,4,5,0,31,3,6,0,3.58,61.9,3,0,6.4,15.0,29.0,0,3.0,0
5.6,70.0,3,0,1,39,2,1,3,3.78,22.3,4,1,4.6,7.7,71.0,1,7.0,1
1.2,47.0,3,1,1,33,3,6,3,3.28,40.4,2,2,0.5,7.8,24.0,1,5.0,0
5.4,59.0,4,2,1,23,2,2,0,3.24,68.0,3,2,18.3,1.0,54.0,0,,0
2.5,73.0,2,2,1,38,3,6,2,4.02,57.9,3,2,4.7,9.0,28.0,1,1.0,1
5.3,66.0,3,4,0,33,3,8,2,4.11,50.6,2,2,0.1,6.6,79.0,1,4.0,1
0.6,52.0,3,3,0,36,3,1,2,3.64,81.4,4,0,5.1,25.4,64.0,1,3.0,0
5.4,65.0,4,2,1,30,4,6,2,,68.3,2,1,0.6,5.8,74.0,0,1.0,0
25.0,42.0,1,2,1,29,5,9,1,,82.1,2,2,1.4,11.3,46.0,1,6.0,1
0.2,82.0,5,1,0,36,3,3,1,4.24,93.2,6,1,1.7,33.0,45.0,0,3.0,0
18.9,62.0,3,1,1,33,3,6,0,3.72,71.2,2,2,1.5,10.0,49.0,1,3.0,1
2.6,82.0,3,1,1,51,4,6,3,3.6,39.5,1,3,5.5,1.0,48.0,0,4.0,1
10.2,57.0,3,6,1,42,3,7,2,4.19,21.3,4,1,5.6,1.3,44.0,0,2.0,1
7.6,57.0,2,0,1,40,3,2,3,3.49,27.1,1,3,3.0,40.9,47.0,1,7.0,1
4.2,54.0,4,3,0,33,4,5,1,3.86,39.7,1,3,3.3,9.6,68.0,1,1.0,1
6.7,78.0,5,4,1,22,5,10,2,3.38,74.0,2,3,1.5,2.5,65.0,1,1.0,1
10.5,54.0,3,3,1,28,3,7,2,4.07,4.0,6,2,0.1,10.1,32.0,1,6.0,1
2.6,75.0,5,3,1,29,2,4,2,4.13,81.4,3,3,1.7,37.9,61.0,0,3.0,1
2.0,59.0,4,0,1,33,3,4,1,3.28,75.8,1,3,0.0,1.0,29.0,1,3.0,0
5.5,35.0,3,0,0,35,3,2,1,3.22,49.9,4,2,8.0,9.0,72.0,1,4.0,0
8.2,56.0,3,2,1,41,3,9,0,3.92,40.0,5,3,4.1,1.8,36.0,1,3.0,0
7.2,47.0,3,2,1,37,2,1,3,4.58,11.3,3,3,15.5,7.1,62.0,1,6.0,0
8.0,66.0,3,0,1,45,3,10,2,4.15,29.0,7,1,0.8,12.8,60.0,1,3.0,0
2.9,47.0,2,1,1,32,3,2,0,3.72,11.0,2,1,4.3,7.4,45.0,1,2.0,0
8.5,79.0,3,0,1,37,2,1,1,3.46,81.9,3,2,0.8,39.5,44.0,0,3.0,0
0.6,64.0,2,6,1,38,5,7,1,3.31,50.9,1,1,4.1,10.5,47.0,1,2.0,1
3.9,62.0,4,2,1,37,5,9,2,4.09,24.7,4,1,2.7,39.8,57.0,1,2.0,1
0.0,75.0,4,5,1,47,4,8,2,4.17,1.8,2,1,,4.5,63.0,1,0.0,1
2.0,79.0,3,4,0,42,3,10,3,3.55,52.4,1,1,5.2,1.0,83.0,1,1.0,0
2.3,65.0,3,1,0,23,3,4,2,3.7,75.2,4,1,3.0,2.0,76.0,0,2.0,0
2.5,53.0,3,4,1,34,4,1,0,3.82,76.6,7,2,2.7,1.0,59.0,1,5.0,0
5.9,38.0,3,4,1,35,4,6,1,4.53,21.4,4,2,0.3,16.1,54.0,1,3.0,1
2.5,55.0,3,2,0,54,4,7,1,3.83,99.5,2,2,,2.5,42.0,0,4.0,0
3.0,56.0,3,1,1,32,2,2,1,3.41,56.9,2,1,1.4,17.0,60.0,0,5.0,0
1.4,67.0,3,2,1,26,4,3,2,3.34,33.2,4,1,3.9,9.3,71.0,1,,0
2.3,60.0,2,2,1,39,5,7,1,3.44,39.3,2,3,1.3,2.9,67.0,1,3.0,0
1.3,75.0,1,2,0,39,1,4,1,4.31,12.4,4,2,1.1,11.4,54.0,1,7.0,0
0.4,56.0,2,4,0,34,3,5,2,4.01,49.3,2,3,7.6,1.0,41.0,0,0.0,0
4.6,64.0,4,0,1,33,3,7,1,3.66,75.3,3,1,7.1,4.9,52.0,1,3.0,0
5.5,83.0,5,1,0,44,4,3,1,3.0,40.9,4,1,1.6,18.4,61.0,1,1.0,0
4.8,70.0,3,1,1,27,1,5,2,3.46,86.7,5,0,0.4,16.6,68.0,0,,0
3.1,64.0,3,2,1,32,5,5,3,3.94,47.7,0,0,2.8,18.8,54.0,1,7.0,1
2.4,56.0,2,3,1,30,1,2,0,3.94,90.1,2,1,2.4,10.6,64.0,1,3.0,1
10.0,56.0,3,0,1,45,5,9,2,3.94,70.3,1,1,,10.2,66.0,0,5.0,1
3.7,52.0,2,1,0,38,1,4,2,3.26,5.5,2,0,3.2,6.3,46.0,0,5.0,0
3.3,57.0,3,1,0,25,2,2,2,3.87,6.7,3,1,11.4,35.6,41.0,0,4.0,0
0.1,76.0,4,0,1,26,4,9,2,3.41,80.0,1,2,2.6,35.8,75.0,0,7.0,0
2.1,62.0,2,1,1,52,5,9,3,3.8,35.7,1,2,4.4,1.0,61.0,0,5.0,0
2.4,45.0,4,2,0,45,6,6,0,3.49,18.9,4,0,2.6,39.3,58.0,1,4.0,0
2.5,92.0,1,1,0,43,2,4,1,4.23,86.5,1,3,1.5,24.5,42.0,1,5.0,1
4.3,70.0,3,2,0,35,3,7,2,3.93,98.3,1,1,0.1,11.2,19.0,1,3.0,1
3.8,44.0,2,3,1,49,1,5,3,3.74,80.9,4,0,6.3,4.7,57.0,1,6.0,0
4.7,58.0,3,3,0,25,2,7,1,4.35,72.5,6,1,,6.6,57.0,0,4.0,0
7.2,67.0,2,2,0,42,2,4,2,3.65,0.1,4,0,5.3,22.6,60.0,1,3.0,0
8.4,91.0,3,2,1,31,1,2,0,3.23,10.6,5,2,1.3,1.9,50.0,0,3.0,1
6.3,48.0,3,0,0,33,5,10,3,,67.1,1,1,6.8,11.6,42.0,1,1.0,0
15.6,80.0,3,1,1,42,2,4,2,3.9,41.0,4,2,3.8,3.1,54.0,1,4.0,1
0.1,86.0,3,1,0,34,4,6,1,3.67,1.9,3,1,4.6,5.7,69.0,1,6.0,0
1.1,56.0,4,2,1,31,4,4,2,3.54,74.1,3,1,0.3,1.0,58.0,0,1.0,1
0.0,61.0,3,6,0,31,2,7,2,4.0,41.9,3,3,3.5,41.8,30.0,1,4.0,0
5.2,49.0,2,1,0,22,6,9,1,4.13,65.9,4,1,,1.4,47.0,0,3.0,0
11.4,62.0,3,1,1,42,3,6,3,3.49,46.8,3,3,,17.3,40.0,1,5.0,1
1.4,64.0,4,3,0,26,5,8,0,4.03,2.6,2,1,5.9,9.9,74.0,0,4.0,1
13.1,75.0,3,4,1,52,5,10,1,3.9,63.6,3,3,2.1,21.1,47.0,1,5.0,1
0.3,81.0,3,1,0,32,5,7,2,3.47,78.8,5,3,0.7,8.7,72.0,1,5.0,0
13.6,54.0,2,2,0,47,4,8,3,3.8,15.6,0,3,10.3,49.9,53.0,1,0.0,1
2.2,35.0,3,2,1,22,2,1,0,3.58,89.1,0,3,6.0,11.2,44.0,0,6.0,0
0.5,65.0,3,1,1,42,2,4,2,4.3,18.2,2,3,3.1,11.5,36.0,1,1.0,1
3.3,69.0,4,1,0,44,3,5,0,3.54,42.3,4,2,1.8,30.4,45.0,0,3.0,1
1.5,69.0,4,0,1,47,3,7,3,4.4,52.7,6,3,16.5,3.6,50.0,1,2.0,1
1.7,60.0,2,1,1,22,4,5,1,3.85,31.4,4,2,0.4,5.4,33.0,1,6.0,1
1.8,67.0,3,2,0,29,4,3,2,3.1,50.0,0,3,10.9,13.1,60.0,1,4.0,0
8.1,88.0,3,3,1,40,2,3,2,3.0,71.8,2,3,2.1,1.8,37.0,0,3.0,1
3.9,71.0,3,2,0,36,1,8,0,3.72,71.4,1,2,0.4,19.9,28.0,1,3.0,0
1.9,59.0,4,5,0,38,2,5,0,4.33,92.2,5,3,1.9,10.8,30.0,1,,1
4.7,57.0,3,1,0,32,3,4,1,4.29,86.2,4,1,5.5,16.9,43.0,1,1.0,0
6.3,62.0,3,1,1,49,1,8,3,3.87,98.5,3,3,2.2,50.0,58.0,0,8.0,1
1.6,90.0,3,1,0,58,4,8,1,3.51,59.5,2,1,2.7,45.2,75.0,1,3.0,0
2.7,62.0,4,3,1,36,4,4,3,3.63,40.1,3,0,,7.1,46.0,1,6.0,1
0.6,65.0,3,2,0,39,2,4,0,3.88,24.0,1,0,3.8,4.0,55.0,0,6.0,0
1.0,58.0,3,0,0,36,3,5,0,4.23,24.4,4,1,4.4,12.1,49.0,1,3.0,0
5.7,81.0,3,2,1,47,4,2,3,4.03,15.1,1,3,0.7,14.9,18.0,0,5.0,1
1.0,94.0,3,2,1,42,3,8,2,,72.7,4,1,1.2,4.2,56.0,1,6.0,1
3.7,72.0,5,1,0,25,6,5,2,4.06,65.4,3,1,2.1,4.0,50.0,1,4.0,0
6.2,66.0,3,0,0,29,2,3,3,4.18,29.2,7,3,0.5,2.9,26.0,1,5.0,0
0.6,66.0,3,1,1,26,3,7,3,3.0,89.2,2,1,1.3,28.8,75.0,1,3.0,0
4.2,29.0,3,3,0,59,5,10,0,3.44,55.2,3,0,7.2,1.3,59.0,1,2.0,0
1.5,76.0,4,1,1,41,3,2,0,3.36,6.9,5,2,0.1,3.4,25.0,1,3.0,0
16.5,67.0,3,5,1,30,3,4,0,3.32,6.1,3,0,0.2,11.8,58.0,1,4.0,1
3.3,71.0,2,2,1,29,4,6,3,3.8,14.3,2,1,4.6,7.6,95.0,1,10.0,0
8.2,54.0,3,3,1,42,4,8,1,3.22,21.1,1,2,2.0,1.5,50.0,1,1.0,0
4.0,59.0,3,2,1,43,1,7,2,3.42,88.7,1,1,5.9,4.1,60.0,0,3.0,0
0.2,59.0,3,0,0,42,3,1,3,3.76,77.8,2,0,10.7,6.3,41.0,1,2.0,0
5.0,80.0,4,1,0,31,3,6,2,3.16,20.2,3,1,1.2,38.2,43.0,1,2.0,0
15.1,59.0,3,1,0,38,4,1,0,3.61,24.8,0,2,0.2,6.0,73.0,1,,0
4.6,96.0,2,3,0,36,3,8,1,4.06,63.7,6,1,2.4,1.5,60.0,1,1.0,1
8.6,71.0,5,4,1,27,4,3,0,3.31,87.2,0,1,13.3,43.1,66.0,1,3.0,1
10.8,46.0,3,2,0,27,4,9,1,4.12,31.7,1,2,3.2,6.8,46.0,0,4.0,0
1.3,63.0,3,3,1,39,2,1,1,3.48,52.5,5,0,1.9,1.8,57.0,1,3.0,0
1.2,55.0,3,0,1,37,2,5,0,3.91,89.0,2,3,3.2,11.3,49.0,1,4.0,0
4.7,32.0,3,0,1,40,3,4,3,3.36,77.1,2,0,,19.8,59.0,1,5.0,0
2.6,89.0,3,1,1,42,2,3,3,3.98,89.2,2,2,5.6,14.9,48.0,1,3.0,1
9.2,76.0,4,2,1,48,4,6,3,3.68,27.8,3,0,4.6,4.5,77.0,1,2.0,1
11.5,73.0,4,2,0,28,4,3,1,3.99,69.1,7,2,5.2,3.3,46.0,1,8.0,1
2.2,67.0,3,2,1,41,2,2,3,3.58,11.4,4,1,1.4,25.7,56.0,1,4.0,1
1.4,44.0,3,2,0,42,5,4,2,4.02,61.6,3,0,6.7,2.6,23.0,0,5.0,0
7.6,58.0,2,0,1,32,3,1,3,4.14,30.4,2,3,8.9,17.0,68.0,1,6.0,0
1.6,78.0,2,2,0,36,2,2,3,3.85,70.1,1,1,12.5,1.0,32.0,0,1.0,0
8.6,49.0,3,1,0,32,2,3,3,3.61,14.2,1,1,4.1,6.5,40.0,0,3.0,1
2.8,27.0,3,0,0,54,3,7,0,3.71,66.6,3,3,1.7,50.0,31.0,1,2.0,0
5.5,62.0,5,1,1,36,3,8,2,3.29,70.9,10,0,2.0,12.1,29.0,1,4.0,1
0.5,63.0,4,1,1,39,5,3,2,3.88,85.7,2,1,3.3,4.5,65.0,0,1.0,0
4.9,67.0,3,0,0,33,3,4,1,4.05,68.7,2,1,3.4,14.4,38.0,1,4.0,0
3.0,76.0,3,2,0,31,5,10,1,4.43,52.3,3,3,6.3,5.2,28.0,1,5.0,1
